x_from,y_from,x_to,y_to,dist,json
-73.991776,40.744263,-73.952705,40.744263,819.8,{'durations': [[0, 819.8], [945.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.952808, 40.743955], 'name': '48th Avenue'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.952808, 40.743955], 'name': '48th Avenue'}]}
-73.991776,40.744263,-73.982712,40.744263,297.7,{'durations': [[0, 297.7], [343.3, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.982658, 40.744337], 'name': 'East 30th Street'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.982658, 40.744337], 'name': 'East 30th Street'}]}
-73.991776,40.744263,-73.976135,40.744263,483.6,{'durations': [[0, 483.6], [461.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.976227, 40.744302], 'name': '2nd Avenue'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.976227, 40.744302], 'name': '2nd Avenue'}]}
-73.991776,40.744263,-73.961624,40.744263,848.3,{'durations': [[0, 848.3], [634.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.961791, 40.744112], 'name': 'Queens-Midtown Tunnel'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.961791, 40.744112], 'name': 'Queens-Midtown Tunnel'}]}
-73.991776,40.744263,-73.976936,40.744263,505.0,{'durations': [[0, 505], [440.3, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.976888, 40.744328], 'name': 'East 33rd Street'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.976888, 40.744328], 'name': 'East 33rd Street'}]}
-73.991776,40.744263,-73.963753,40.744263,581.6,{'durations': [[0, 581.6], [901.2, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.963255, 40.744714], 'name': 'Queens-Midtown Tunnel'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.963255, 40.744714], 'name': 'Queens-Midtown Tunnel'}]}
-73.991776,40.744263,-73.978531,40.744263,392.0,{'durations': [[0, 392], [489.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.978541, 40.744249], 'name': 'East 32nd Street'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.978541, 40.744249], 'name': 'East 32nd Street'}]}
-73.991776,40.744263,-73.999077,40.744263,286.3,{'durations': [[0, 286.3], [198.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.9992, 40.744314], 'name': '8th Avenue'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.9992, 40.744314], 'name': '8th Avenue'}]}
-73.991776,40.744263,-74.002159,40.744263,384.8,{'durations': [[0, 384.8], [269.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-74.002083, 40.744367], 'name': 'West 20th Street'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-74.002083, 40.744367], 'name': 'West 20th Street'}]}
-73.991776,40.744263,-73.979225,40.744263,374.3,{'durations': [[0, 374.3], [408.2, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.979188, 40.744248], 'name': '3rd Avenue'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.979188, 40.744248], 'name': '3rd Avenue'}]}
-73.991776,40.744263,-73.987267,40.744263,194.1,{'durations': [[0, 194.1], [114.9, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.987525, 40.74437], 'name': '5th Avenue'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-73.987525, 40.74437], 'name': '5th Avenue'}]}
-73.991776,40.744263,-74.001656,40.744263,391.8,{'durations': [[0, 391.8], [262.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-74.001699, 40.744205], 'name': 'West 20th Street'}], 'destinations': [{'location': [-73.991805, 40.744275], 'name': '6th Avenue'}, {'location': [-74.001699, 40.744205], 'name': 'West 20th Street'}]}
-73.954681,40.778942,-73.97065,40.778942,322.6,{'durations': [[0, 322.6], [289.3, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.970305, 40.779586], 'name': '79th Street Transverse Road'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.970305, 40.779586], 'name': '79th Street Transverse Road'}]}
-73.954681,40.778942,-73.978241,40.778942,629.6,{'durations': [[0, 629.6], [487.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.978265, 40.778909], 'name': 'West 74th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.978265, 40.778909], 'name': 'West 74th Street'}]}
-73.954681,40.778942,-73.980408,40.778942,551.5,{'durations': [[0, 551.5], [572.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.980397, 40.778957], 'name': 'West 73rd Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.980397, 40.778957], 'name': 'West 73rd Street'}]}
-73.954681,40.778942,-73.991776,40.778942,645.3,{'durations': [[0, 645.3], [810.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.989758, 40.7781], 'name': 'Joe DiMaggio Highway'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.989758, 40.7781], 'name': 'Joe DiMaggio Highway'}]}
-73.954681,40.778942,-73.980957,40.778942,560.7,{'durations': [[0, 560.7], [563.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.980823, 40.77913], 'name': 'West 73rd Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.980823, 40.77913], 'name': 'West 73rd Street'}]}
-73.954681,40.778942,-73.987419,40.778942,745.6,{'durations': [[0, 745.6], [684.9, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.987251, 40.778895], 'name': 'Freedom Place'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.987251, 40.778895], 'name': 'Freedom Place'}]}
-73.954681,40.778942,-73.957848,40.778942,152.7,{'durations': [[0, 152.7], [94, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.957905, 40.778966], 'name': 'Park Avenue'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.957905, 40.778966], 'name': 'Park Avenue'}]}
-73.954681,40.778942,-73.971481,40.778942,327.9,{'durations': [[0, 327.9], [293.9, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.970798, 40.77979], 'name': '79th Street Transverse Road'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.970798, 40.77979], 'name': '79th Street Transverse Road'}]}
-73.954681,40.778942,-73.952705,40.778942,161.1,{'durations': [[0, 161.1], [135.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.952579, 40.779113], 'name': 'East 87th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.952579, 40.779113], 'name': 'East 87th Street'}]}
-73.954681,40.778942,-73.982712,40.778942,565.8,{'durations': [[0, 565.8], [560.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.982653, 40.77902], 'name': 'West 72nd Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.982653, 40.77902], 'name': 'West 72nd Street'}]}
-73.954681,40.778942,-73.976135,40.778942,461.1,{'durations': [[0, 461.1], [528.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.97619, 40.778867], 'name': 'West 75th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.97619, 40.778867], 'name': 'West 75th Street'}]}
-73.954681,40.778942,-73.961624,40.778942,243.0,{'durations': [[0, 243], [198.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.961782, 40.778727], 'name': 'East 82nd Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.961782, 40.778727], 'name': 'East 82nd Street'}]}
-73.954681,40.778942,-73.976936,40.778942,475.2,{'durations': [[0, 475.2], [514.6, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.976802, 40.779125], 'name': 'West 75th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.976802, 40.779125], 'name': 'West 75th Street'}]}
-73.954681,40.778942,-73.963753,40.778942,227.4,{'durations': [[0, 227.4], [252.3, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.962648, 40.778477], 'name': '5th Avenue'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.962648, 40.778477], 'name': '5th Avenue'}]}
-73.954681,40.778942,-73.978531,40.778942,625.1,{'durations': [[0, 625.1], [491.6, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.978487, 40.779002], 'name': 'West 74th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.978487, 40.779002], 'name': 'West 74th Street'}]}
-73.954681,40.778942,-73.999077,40.778942,1660.5,{'durations': [[0, 1660.5], [1806.2, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.004553, 40.782062], 'name': 'Riverwalk Place'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.004553, 40.782062], 'name': 'Riverwalk Place'}]}
-73.954681,40.778942,-74.002159,40.778942,1642.3,{'durations': [[0, 1642.3], [1800.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.005442, 40.78106], 'name': ''}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.005442, 40.78106], 'name': ''}]}
-73.954681,40.778942,-73.979225,40.778942,614.3,{'durations': [[0, 614.3], [502.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.979017, 40.779225], 'name': 'West 74th Street'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.979017, 40.779225], 'name': 'West 74th Street'}]}
-73.954681,40.778942,-73.987267,40.778942,746.7,{'durations': [[0, 746.7], [683.8, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.987232, 40.778932], 'name': 'Freedom Place'}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-73.987232, 40.778932], 'name': 'Freedom Place'}]}
-73.954681,40.778942,-74.001656,40.778942,1642.3,{'durations': [[0, 1642.3], [1800.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.005442, 40.78106], 'name': ''}], 'destinations': [{'location': [-73.954577, 40.779084], 'name': 'East 86th Street'}, {'location': [-74.005442, 40.78106], 'name': ''}]}
-73.987419,40.744919,-73.97065,40.744919,441.0,{'durations': [[0, 441], [990.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.970673, 40.74493], 'name': ''}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.970673, 40.74493], 'name': ''}]}
-73.987419,40.744919,-73.978241,40.744919,389.6,{'durations': [[0, 389.6], [407, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.978248, 40.744909], 'name': 'East 33rd Street'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.978248, 40.744909], 'name': 'East 33rd Street'}]}
-73.987419,40.744919,-73.980408,40.744919,195.5,{'durations': [[0, 195.5], [443.9, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.980346, 40.745004], 'name': 'East 32nd Street'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.980346, 40.745004], 'name': 'East 32nd Street'}]}
-73.987419,40.744919,-73.991776,40.744919,294.3,{'durations': [[0, 294.3], [176.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.991754, 40.744949], 'name': 'West 26th Street'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.991754, 40.744949], 'name': 'West 26th Street'}]}
-73.987419,40.744919,-73.954681,40.744919,821.9,{'durations': [[0, 821.9], [951.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.954638, 40.745043], 'name': '47th Road'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.954638, 40.745043], 'name': '47th Road'}]}
-73.987419,40.744919,-73.980957,40.744919,194.2,{'durations': [[0, 194.2], [356.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.980841, 40.744871], 'name': 'Lexington Avenue'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.980841, 40.744871], 'name': 'Lexington Avenue'}]}
-73.987419,40.744919,-73.957848,40.744919,772.4,{'durations': [[0, 772.4], [1004.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.957823, 40.744906], 'name': 'Center Boulevard'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.957823, 40.744906], 'name': 'Center Boulevard'}]}
-73.987419,40.744919,-73.971481,40.744919,408.1,{'durations': [[0, 408.1], [600.4, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.97157, 40.744957], 'name': ''}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.97157, 40.744957], 'name': ''}]}
-73.987419,40.744919,-73.952705,40.744919,747.0,{'durations': [[0, 747], [914.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.952783, 40.744682], 'name': '47th Road'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.952783, 40.744682], 'name': '47th Road'}]}
-73.987419,40.744919,-73.982712,40.744919,137.0,{'durations': [[0, 137], [394.9, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.982781, 40.744948], 'name': 'Park Avenue South'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.982781, 40.744948], 'name': 'Park Avenue South'}]}
-73.987419,40.744919,-73.976135,40.744919,312.1,{'durations': [[0, 312.1], [436.2, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.976152, 40.744896], 'name': 'East 34th Street'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.976152, 40.744896], 'name': 'East 34th Street'}]}
-73.987419,40.744919,-73.961624,40.744919,733.9,{'durations': [[0, 733.9], [632.5, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.962218, 40.744384], 'name': 'Queens-Midtown Tunnel'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.962218, 40.744384], 'name': 'Queens-Midtown Tunnel'}]}
-73.987419,40.744919,-73.976936,40.744919,295.9,{'durations': [[0, 295.9], [421.1, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.976758, 40.745157], 'name': 'East 34th Street'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.976758, 40.745157], 'name': 'East 34th Street'}]}
-73.987419,40.744919,-73.963753,40.744919,457.7,{'durations': [[0, 457.7], [908.7, 0]], 'code': 'Ok', 'sources': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.963681, 40.744984], 'name': 'Queens-Midtown Tunnel'}], 'destinations': [{'location': [-73.987527, 40.744774], 'name': 'West 28th Street'}, {'location': [-73.963681, 40.744984], 'name': 'Queens-Midtown Tunnel'}]}
